user_id,email_opened,email_clicked,bought_coffee,bought_pastry,channel
U100871,0,0,0,0,desktop
U100872,0,0,0,0,mobile
U100873,0,0,0,0,mobile
U100874,1,0,0,1,desktop
U100875,0,0,0,0,mobile
U100876,0,0,1,1,mobile
U100877,0,0,0,0,mobile
U100878,0,0,0,0,mobile
U100879,0,0,0,0,desktop
U100880,0,0,1,1,tablet
U100881,1,0,0,0,mobile
U100882,0,0,1,1,mobile
U100883,0,0,0,0,desktop
U100884,0,0,0,0,tablet
U100885,0,0,0,0,tablet
U100886,0,0,0,0,desktop
U100887,1,1,1,1,mobile
U100888,1,0,0,1,mobile
U100889,0,0,0,0,mobile
U100890,0,0,1,0,mobile
U100891,0,0,0,0,desktop
U100892,0,0,1,0,desktop
U100893,0,0,0,0,desktop
U100894,1,1,0,0,mobile
U100895,0,0,0,1,desktop
U100896,0,0,1,0,mobile
U100897,1,0,1,0,mobile
U100898,0,0,0,0,mobile
U100899,0,0,0,0,desktop
U100900,1,0,1,1,mobile
U100901,0,0,1,0,desktop
U100902,0,0,1,1,mobile
U100903,1,0,0,0,mobile
U100904,0,0,0,1,desktop
U100905,0,0,0,0,mobile
U100906,0,0,0,1,mobile
U100907,0,0,0,0,mobile
U100908,0,0,0,0,desktop
U100909,0,0,1,0,mobile
U100910,0,0,0,1,mobile
U100911,1,0,0,0,mobile
U100912,0,0,0,0,mobile
U100913,0,0,0,0,mobile
U100914,0,0,0,1,desktop
U100915,1,1,0,0,desktop
U100916,0,0,0,0,mobile
U100917,0,0,1,0,desktop
U100918,0,0,0,0,desktop
U100919,1,1,0,0,desktop
U100920,0,0,1,0,mobile
U100921,0,0,0,0,mobile
U100922,0,0,0,0,desktop
U100923,0,0,1,0,mobile
U100924,0,0,0,0,mobile
U100925,0,0,0,0,desktop
U100926,0,0,0,0,mobile
U100927,0,0,1,1,mobile
U100928,0,0,0,0,mobile
U100929,0,0,1,0,desktop
U100930,0,0,0,0,mobile
U100931,1,1,0,0,desktop
U100932,1,0,0,0,desktop
U100933,0,0,1,1,mobile
U100934,0,0,1,0,mobile
U100935,0,0,1,0,mobile
U100936,0,0,1,0,desktop
U100937,1,0,0,0,mobile
U100938,0,0,0,0,desktop
U100939,0,0,0,0,mobile
U100940,0,0,0,0,mobile
U100941,0,0,1,1,mobile
U100942,0,0,1,0,desktop
U100943,0,0,1,0,mobile
U100944,0,0,0,0,mobile
U100945,0,0,0,0,desktop
U100946,0,0,1,0,mobile
U100947,0,0,1,0,mobile
U100948,0,0,0,0,desktop
U100949,0,0,0,0,desktop
U100950,0,0,0,1,mobile
U100951,0,0,0,0,mobile
U100952,0,0,1,0,desktop
U100953,1,0,0,0,mobile
U100954,0,0,0,0,desktop
U100955,0,0,1,1,mobile
U100956,0,0,0,0,mobile
U100957,0,0,0,0,mobile
U100958,0,0,1,0,mobile
U100959,0,0,0,0,desktop
U100960,0,0,1,0,mobile
U100961,1,0,1,0,mobile
U100962,0,0,0,0,tablet
U100963,1,0,1,1,mobile
U100964,0,0,0,0,desktop
U100965,0,0,0,0,desktop
U100966,1,0,1,1,tablet
U100967,0,0,0,1,desktop
U100968,0,0,0,0,mobile
U100969,1,0,0,0,tablet
U100970,0,0,0,0,desktop
U100971,0,0,1,1,desktop
U100972,0,0,0,0,mobile
U100973,0,0,0,1,tablet
U100974,0,0,0,0,desktop
U100975,0,0,1,1,desktop
U100976,0,0,0,0,mobile
U100977,0,0,1,1,mobile
U100978,1,1,0,0,tablet
U100979,0,0,0,0,mobile
U100980,0,0,0,0,mobile
U100981,1,1,0,0,desktop
U100982,1,0,1,1,mobile
U100983,0,0,1,0,mobile
U100984,0,0,1,1,mobile
U100985,0,0,1,0,mobile
U100986,0,0,1,0,mobile
U100987,1,0,0,0,mobile
U100988,0,0,0,0,mobile
U100989,1,0,1,0,desktop
U100990,0,0,0,0,desktop
U100991,0,0,0,0,mobile
U100992,0,0,0,0,mobile
U100993,0,0,0,0,mobile
U100994,0,0,1,0,desktop
U100995,0,0,0,0,tablet
U100996,0,0,0,0,mobile
U100997,0,0,1,0,mobile
U100998,0,0,1,1,desktop
U100999,0,0,1,1,desktop
U101000,0,0,1,1,mobile
U101001,0,0,0,0,desktop
U101002,1,1,0,0,desktop
U101003,0,0,1,0,tablet
U101004,0,0,0,0,mobile
U101005,1,1,0,0,tablet
U101006,0,0,1,1,mobile
U101007,1,0,1,0,desktop
U101008,0,0,1,0,mobile
U101009,0,0,1,0,mobile
U101010,0,0,1,1,desktop
U101011,0,0,1,0,mobile
U101012,0,0,0,0,mobile
U101013,0,0,0,0,mobile
U101014,0,0,1,0,mobile
U101015,0,0,1,0,mobile
U101016,0,0,0,0,tablet
U101017,0,0,0,0,mobile
U101018,1,0,0,0,mobile
U101019,0,0,0,0,mobile
U101020,0,0,1,1,mobile
U101021,0,0,1,1,mobile
U101022,1,0,0,0,mobile
U101023,1,0,1,1,mobile
U101024,0,0,0,0,mobile
U101025,0,0,0,1,desktop
U101026,0,0,0,0,desktop
U101027,0,0,1,1,mobile
U101028,0,0,0,0,mobile
U101029,0,0,0,0,desktop
U101030,0,0,1,0,mobile
U101031,0,0,1,0,tablet
U101032,0,0,0,0,mobile
U101033,1,0,0,0,mobile
U101034,0,0,0,0,desktop
U101035,0,0,1,1,desktop
U101036,0,0,0,0,mobile
U101037,0,0,0,0,mobile
U101038,0,0,0,0,mobile
U101039,0,0,0,1,desktop
U101040,0,0,0,0,desktop
U101041,0,0,0,0,mobile
U101042,0,0,1,0,mobile
U101043,0,0,0,0,mobile
U101044,0,0,0,0,mobile
U101045,1,0,1,1,mobile
U101046,0,0,0,0,desktop
U101047,0,0,0,1,mobile
U101048,0,0,1,0,mobile
U101049,0,0,1,1,desktop
U101050,0,0,0,0,mobile
U101051,0,0,1,0,mobile
U101052,1,1,0,0,mobile
U101053,0,0,1,1,mobile
U101054,1,1,0,0,desktop
U101055,0,0,1,1,desktop
U101056,0,0,1,0,mobile
U101057,0,0,0,0,mobile
U101058,0,0,0,0,mobile
U101059,0,0,1,0,mobile
U101060,0,0,1,0,mobile
U101061,0,0,0,0,mobile
U101062,0,0,0,1,mobile
U101063,1,1,0,0,mobile
U101064,0,0,0,1,desktop
U101065,0,0,0,0,desktop
U101066,0,0,0,0,tablet
U101067,0,0,0,1,mobile
U101068,0,0,0,0,desktop
U101069,0,0,1,0,desktop
U101070,1,0,1,1,tablet
U101071,0,0,1,1,mobile
U101072,0,0,1,0,desktop
U101073,1,1,1,0,mobile
U101074,0,0,0,0,desktop
U101075,1,0,0,0,mobile
U101076,0,0,0,1,desktop
U101077,0,0,1,0,desktop
U101078,0,0,1,0,mobile
U101079,0,0,0,0,mobile
U101080,0,0,1,1,mobile
U101081,0,0,0,0,mobile
U101082,1,0,0,0,mobile
U101083,0,0,1,0,mobile
U101084,0,0,1,0,desktop
U101085,0,0,0,0,mobile
U101086,0,0,0,0,desktop
U101087,0,0,0,0,desktop
U101088,1,0,0,0,desktop
U101089,1,0,1,0,desktop
U101090,0,0,0,0,mobile
U101091,0,0,1,1,desktop
U101092,1,0,1,0,mobile
U101093,0,0,0,0,desktop
U101094,0,0,0,0,desktop
U101095,0,0,1,0,desktop
U101096,0,0,1,0,mobile
U101097,1,0,1,1,mobile
U101098,0,0,1,0,desktop
U101099,0,0,1,0,desktop
U101100,1,0,0,0,mobile
U101101,1,0,0,0,tablet
U101102,0,0,0,0,mobile
U101103,0,0,0,0,desktop
U101104,0,0,0,0,desktop
U101105,0,0,0,0,mobile
U101106,0,0,0,0,mobile
U101107,0,0,1,1,desktop
U101108,0,0,0,0,mobile
U101109,0,0,0,0,mobile
U101110,0,0,0,0,desktop
U101111,0,0,0,0,desktop
U101112,0,0,0,0,mobile
U101113,0,0,0,0,mobile
U101114,0,0,1,1,mobile
U101115,0,0,0,0,desktop
U101116,0,0,1,1,mobile
U101117,0,0,1,1,desktop
U101118,0,0,1,0,desktop
U101119,0,0,0,0,mobile
U101120,0,0,1,1,mobile
U101121,1,1,0,0,tablet
U101122,0,0,1,0,mobile
U101123,0,0,0,0,desktop
U101124,0,0,0,0,tablet
U101125,0,0,1,1,tablet
U101126,0,0,1,1,mobile
U101127,0,0,0,0,mobile
U101128,0,0,0,0,tablet
U101129,0,0,0,1,desktop
U101130,1,0,1,1,mobile
U101131,0,0,0,0,mobile
U101132,0,0,0,0,mobile
U101133,0,0,1,1,desktop
U101134,1,0,0,0,mobile
U101135,1,1,1,1,desktop
U101136,0,0,0,0,desktop
U101137,0,0,0,0,desktop
U101138,0,0,1,1,desktop
U101139,0,0,1,0,desktop
U101140,1,0,1,0,mobile
U101141,0,0,0,0,mobile
U101142,0,0,0,0,desktop
U101143,0,0,0,0,mobile
U101144,0,0,0,0,mobile
U101145,1,1,1,0,mobile
U101146,1,0,0,0,mobile
U101147,0,0,0,0,desktop
U101148,1,0,0,0,desktop
U101149,1,0,1,0,mobile
U101150,0,0,1,0,desktop
U101151,0,0,0,0,mobile
U101152,0,0,0,0,desktop
U101153,0,0,1,1,mobile
U101154,0,0,0,1,desktop
U101155,0,0,0,0,mobile
U101156,0,0,1,1,mobile
U101157,1,0,0,1,desktop
U101158,0,0,0,0,mobile
U101159,1,0,1,1,tablet
U101160,0,0,0,0,desktop
U101161,0,0,0,0,mobile
U101162,0,0,0,0,desktop
U101163,0,0,1,0,mobile
U101164,0,0,1,0,mobile
U101165,0,0,0,0,tablet
U101166,1,0,1,0,mobile
U101167,0,0,0,0,desktop
U101168,0,0,1,0,mobile
U101169,0,0,1,0,desktop
U101170,0,0,0,0,mobile
U101171,0,0,0,0,mobile
U101172,0,0,0,1,tablet
U101173,0,0,1,0,mobile
U101174,0,0,0,1,desktop
U101175,0,0,1,0,mobile
U101176,0,0,0,0,mobile
U101177,0,0,0,0,desktop
U101178,1,0,1,1,mobile
U101179,0,0,0,0,mobile
U101180,1,0,1,1,desktop
U101181,0,0,0,0,desktop
U101182,1,0,0,0,mobile
U101183,0,0,0,1,mobile
U101184,0,0,0,0,desktop
U101185,1,0,1,1,tablet
U101186,0,0,1,0,tablet
U101187,0,0,1,1,desktop
U101188,0,0,0,0,mobile
U101189,1,0,0,0,desktop
U101190,0,0,1,1,desktop
U101191,0,0,0,0,mobile
U101192,1,0,1,0,mobile
U101193,1,0,1,0,mobile
U101194,0,0,0,0,desktop
U101195,0,0,0,0,mobile
U101196,0,0,0,0,mobile
U101197,0,0,1,1,mobile
U101198,0,0,0,0,mobile
U101199,0,0,1,0,mobile
U101200,1,0,1,1,desktop
U101201,0,0,0,0,mobile
U101202,0,0,0,0,desktop
U101203,0,0,1,0,desktop
U101204,0,0,1,1,desktop
U101205,0,0,0,0,desktop
U101206,1,0,1,1,mobile
U101207,0,0,0,0,mobile
U101208,1,0,0,0,mobile
U101209,0,0,1,0,tablet
U101210,1,0,0,0,mobile
U101211,1,0,0,0,mobile
U101212,0,0,1,1,desktop
U101213,0,0,0,0,desktop
U101214,0,0,1,1,desktop
U101215,0,0,0,0,desktop
U101216,1,0,1,0,mobile
U101217,1,0,0,0,desktop
U101218,0,0,1,0,mobile
U101219,0,0,1,0,desktop
U101220,0,0,0,0,mobile
U101221,0,0,1,1,mobile
U101222,0,0,1,1,desktop
U101223,0,0,1,1,mobile
U101224,0,0,1,0,desktop
U101225,0,0,0,0,desktop
U101226,0,0,0,0,desktop
U101227,0,0,1,1,mobile
U101228,0,0,0,0,mobile
U101229,0,0,0,0,desktop
U101230,0,0,0,0,desktop
U101231,0,0,1,0,mobile
U101232,0,0,0,0,mobile
U101233,0,0,0,0,mobile
U101234,0,0,0,0,tablet
U101235,0,0,0,0,mobile
U101236,0,0,1,0,mobile
U101237,0,0,0,0,desktop
U101238,0,0,0,0,mobile
U101239,0,0,0,0,tablet
U101240,0,0,1,1,mobile
U101241,0,0,0,0,mobile
U101242,1,1,0,0,mobile
U101243,0,0,0,0,mobile
U101244,1,0,0,0,mobile
U101245,0,0,0,0,mobile
U101246,0,0,1,0,mobile
U101247,1,1,0,0,desktop
U101248,1,0,1,0,mobile
U101249,0,0,0,1,tablet
U101250,0,0,1,0,desktop
U101251,0,0,0,0,mobile
U101252,1,0,0,0,mobile
U101253,0,0,0,1,mobile
U101254,0,0,1,0,mobile
U101255,0,0,0,0,mobile
U101256,0,0,1,0,mobile
U101257,0,0,1,1,desktop
U101258,0,0,1,1,mobile
U101259,0,0,0,1,mobile
U101260,0,0,0,0,mobile
U101261,0,0,0,0,desktop
U101262,1,0,0,0,mobile
U101263,0,0,1,1,desktop
U101264,1,0,0,0,mobile
U101265,0,0,1,1,tablet
U101266,0,0,1,0,mobile
U101267,0,0,1,0,tablet
U101268,1,1,0,0,desktop
U101269,1,1,0,0,mobile
U101270,0,0,1,0,mobile
U101271,1,1,0,0,mobile
U101272,1,0,0,1,tablet
U101273,0,0,1,1,desktop
U101274,0,0,0,0,mobile
U101275,0,0,0,0,mobile
U101276,0,0,0,1,mobile
U101277,1,1,0,1,desktop
U101278,0,0,0,1,desktop
U101279,0,0,1,0,mobile
U101280,0,0,0,0,mobile
U101281,0,0,0,0,mobile
U101282,0,0,1,0,mobile
U101283,0,0,0,0,mobile
U101284,0,0,0,1,mobile
U101285,0,0,1,1,mobile
U101286,0,0,0,0,desktop
U101287,0,0,0,0,desktop
U101288,0,0,1,0,tablet
U101289,0,0,1,1,mobile
U101290,1,1,1,0,desktop
U101291,0,0,0,0,desktop
U101292,0,0,0,0,mobile
U101293,0,0,0,0,mobile
U101294,0,0,1,1,desktop
U101295,0,0,1,1,desktop
U101296,0,0,1,1,mobile
U101297,0,0,0,1,mobile
U101298,1,1,0,0,desktop
U101299,1,0,0,0,tablet
U101300,0,0,1,1,desktop
U101301,0,0,0,0,mobile
U101302,0,0,0,1,mobile
U101303,0,0,1,0,mobile
U101304,0,0,0,1,desktop
U101305,0,0,1,1,desktop
U101306,1,0,1,0,mobile
U101307,0,0,1,0,mobile
U101308,0,0,0,0,tablet
U101309,0,0,0,1,desktop
U101310,0,0,1,1,tablet
U101311,0,0,1,1,mobile
U101312,0,0,0,0,desktop
U101313,0,0,0,0,desktop
U101314,0,0,0,1,mobile
U101315,0,0,1,1,tablet
U101316,0,0,1,0,mobile
U101317,0,0,1,1,desktop
U101318,1,0,1,1,tablet
U101319,0,0,0,0,mobile
U101320,0,0,0,0,desktop
U101321,0,0,0,0,mobile
U101322,0,0,0,0,desktop
U101323,0,0,1,1,desktop
U101324,0,0,1,1,desktop
U101325,0,0,0,0,desktop
U101326,0,0,1,1,mobile
U101327,1,0,1,1,mobile
U101328,0,0,1,0,mobile
U101329,1,0,1,0,desktop
U101330,0,0,1,1,mobile
U101331,0,0,0,0,desktop
U101332,0,0,0,0,mobile
U101333,0,0,1,0,desktop
U101334,1,0,1,1,mobile
U101335,0,0,0,0,desktop
U101336,0,0,1,1,desktop
U101337,0,0,1,1,tablet
U101338,0,0,1,0,desktop
U101339,0,0,1,0,desktop
U101340,0,0,0,0,desktop
U101341,0,0,0,0,desktop
U101342,0,0,1,1,mobile
U101343,0,0,1,0,desktop
U101344,0,0,1,1,desktop
U101345,0,0,1,1,mobile
U101346,0,0,0,0,desktop
U101347,0,0,0,0,desktop
U101348,0,0,0,0,tablet
U101349,0,0,0,0,tablet
U101350,0,0,0,0,mobile
U101351,0,0,0,0,mobile
U101352,0,0,1,1,mobile
U101353,0,0,1,0,mobile
U101354,0,0,0,1,desktop
U101355,0,0,1,0,mobile
U101356,1,0,0,0,desktop
U101357,0,0,0,0,desktop
U101358,0,0,0,0,desktop
U101359,0,0,1,1,mobile
U101360,0,0,0,0,mobile
U101361,1,0,1,1,mobile
U101362,0,0,0,0,mobile
U101363,0,0,1,1,tablet
U101364,0,0,0,0,desktop
U101365,0,0,0,0,mobile
U101366,0,0,0,0,desktop
U101367,1,1,0,0,mobile
U101368,0,0,0,0,desktop
U101369,0,0,0,0,mobile
U101370,0,0,0,0,desktop
U101371,0,0,1,0,mobile
U101372,1,0,0,0,mobile
U101373,0,0,0,0,mobile
U101374,0,0,0,0,mobile
U101375,0,0,1,1,desktop
U101376,0,0,0,0,mobile
U101377,0,0,1,0,desktop
U101378,0,0,1,0,desktop
U101379,1,0,0,0,desktop
U101380,0,0,1,0,desktop
U101381,0,0,1,0,mobile
U101382,0,0,0,0,mobile
U101383,0,0,1,1,tablet
U101384,1,0,1,0,desktop
U101385,0,0,1,0,desktop
U101386,0,0,0,0,desktop
U101387,0,0,0,1,mobile
U101388,1,0,0,0,desktop
U101389,0,0,1,0,desktop
U101390,0,0,1,1,mobile
U101391,0,0,1,0,desktop
U101392,0,0,0,0,mobile
U101393,0,0,0,0,mobile
U101394,0,0,1,0,desktop
U101395,1,1,1,1,desktop
U101396,0,0,1,0,desktop
U101397,1,0,0,0,tablet
U101398,0,0,0,0,mobile
U101399,0,0,0,0,desktop
U101400,1,0,0,0,mobile
U101401,0,0,0,0,mobile
U101402,1,0,1,1,mobile
U101403,0,0,1,1,desktop
U101404,0,0,0,0,mobile
U101405,1,0,0,0,desktop
U101406,0,0,0,0,desktop
U101407,0,0,0,0,mobile
U101408,0,0,0,1,desktop
U101409,1,0,0,0,mobile
U101410,0,0,0,0,mobile
U101411,0,0,0,0,desktop
U101412,0,0,1,0,mobile
U101413,1,1,0,0,desktop
U101414,1,0,0,1,desktop
U101415,0,0,1,0,mobile
U101416,0,0,0,0,desktop
U101417,0,0,0,0,mobile
U101418,0,0,1,0,mobile
U101419,0,0,0,0,mobile
U101420,0,0,1,0,mobile
U101421,0,0,0,0,mobile
U101422,0,0,0,0,tablet
U101423,0,0,1,0,mobile
U101424,0,0,1,1,desktop
U101425,0,0,0,0,mobile
U101426,0,0,1,0,mobile
U101427,0,0,1,1,mobile
U101428,0,0,0,1,desktop
U101429,0,0,1,1,mobile
U101430,0,0,1,0,mobile
U101431,1,0,0,0,mobile
U101432,0,0,0,0,desktop
U101433,0,0,0,1,mobile
U101434,0,0,0,0,desktop
U101435,0,0,1,1,mobile
U101436,0,0,1,1,desktop
U101437,1,0,1,0,mobile
U101438,0,0,0,0,mobile
U101439,0,0,0,0,mobile
U101440,0,0,0,0,tablet
U101441,0,0,0,0,mobile
U101442,0,0,0,0,tablet
U101443,0,0,1,1,mobile
U101444,0,0,0,1,mobile
U101445,1,1,1,0,mobile
U101446,0,0,1,0,mobile
U101447,0,0,0,0,desktop
U101448,0,0,0,1,desktop
U101449,0,0,0,0,desktop
U101450,1,1,0,0,desktop
U101451,0,0,1,1,mobile
U101452,1,1,0,0,tablet
U101453,0,0,0,1,mobile
U101454,0,0,1,0,desktop
U101455,1,1,0,1,mobile
U101456,0,0,0,0,tablet
U101457,1,1,0,1,desktop
U101458,0,0,0,0,tablet
U101459,0,0,0,0,mobile
U101460,1,1,0,0,mobile
U101461,0,0,1,1,mobile
U101462,1,1,1,1,desktop
U101463,0,0,1,0,desktop
U101464,0,0,1,1,mobile
U101465,0,0,0,0,mobile
U101466,1,0,0,0,mobile
U101467,0,0,1,1,desktop
U101468,0,0,1,0,mobile
U101469,0,0,1,0,desktop
U101470,0,0,0,1,mobile
U101471,0,0,0,1,mobile
U101472,0,0,0,0,tablet
U101473,0,0,0,0,mobile
U101474,0,0,1,0,mobile
U101475,0,0,1,1,mobile
U101476,0,0,1,1,mobile
U101477,1,0,1,0,desktop
U101478,0,0,0,0,mobile
U101479,0,0,0,0,desktop
U101480,0,0,0,0,mobile
U101481,0,0,0,0,desktop
U101482,0,0,1,1,desktop
U101483,1,1,1,1,tablet
U101484,1,0,0,0,tablet
U101485,0,0,0,0,mobile
U101486,0,0,1,1,mobile
U101487,0,0,0,1,desktop
U101488,0,0,0,1,mobile
U101489,0,0,0,0,mobile
U101490,0,0,0,0,mobile
U101491,0,0,0,0,mobile
U101492,1,1,0,0,mobile
U101493,0,0,0,0,mobile
U101494,0,0,0,1,mobile
U101495,1,1,1,0,desktop
U101496,0,0,0,0,mobile
U101497,0,0,1,1,tablet
U101498,0,0,1,0,mobile
U101499,0,0,0,0,desktop
U101500,0,0,0,0,mobile
U101501,0,0,1,1,mobile
U101502,0,0,1,1,mobile
U101503,0,0,1,0,mobile
U101504,1,0,0,0,desktop
U101505,0,0,1,1,desktop
U101506,0,0,1,0,mobile
U101507,0,0,0,1,mobile
U101508,0,0,1,0,mobile
U101509,0,0,0,1,mobile
U101510,0,0,0,0,mobile
U101511,0,0,1,1,tablet
U101512,0,0,0,0,mobile
U101513,0,0,0,0,desktop
U101514,0,0,0,0,desktop
U101515,0,0,0,0,desktop
U101516,0,0,1,1,mobile
U101517,1,0,0,0,desktop
U101518,0,0,0,0,desktop
U101519,0,0,1,0,mobile
U101520,0,0,1,0,mobile
U101521,0,0,1,1,tablet
U101522,0,0,1,0,desktop
U101523,0,0,0,0,mobile
U101524,1,0,1,1,mobile
U101525,0,0,1,0,mobile
U101526,0,0,0,0,mobile
U101527,0,0,1,0,mobile
U101528,1,0,0,1,mobile
U101529,1,1,0,0,desktop
U101530,0,0,1,1,desktop
U101531,0,0,0,0,desktop
U101532,0,0,0,0,mobile
U101533,1,0,1,0,desktop
U101534,0,0,1,1,mobile
U101535,0,0,0,0,mobile
U101536,1,0,0,0,desktop
U101537,1,0,0,1,mobile
U101538,0,0,1,0,mobile
U101539,0,0,0,0,mobile
U101540,0,0,0,0,mobile
U101541,0,0,0,0,desktop
U101542,0,0,0,0,tablet
U101543,1,1,0,0,desktop
U101544,0,0,0,0,desktop
U101545,0,0,0,1,desktop
U101546,0,0,0,0,desktop
U101547,0,0,1,1,mobile
U101548,0,0,0,0,desktop
U101549,0,0,0,0,mobile
U101550,0,0,1,0,desktop
U101551,0,0,0,0,mobile
U101552,0,0,1,1,desktop
U101553,1,0,0,0,desktop
U101554,1,0,0,0,tablet
U101555,0,0,1,1,desktop
U101556,0,0,0,0,mobile
U101557,1,0,1,0,mobile
U101558,0,0,0,1,mobile
U101559,1,0,0,0,mobile
U101560,0,0,1,1,mobile
U101561,0,0,1,1,mobile
U101562,0,0,1,0,mobile
U101563,0,0,0,0,desktop
U101564,0,0,0,0,desktop
U101565,1,1,1,1,mobile
U101566,0,0,1,1,mobile
U101567,0,0,1,1,mobile
U101568,0,0,0,0,mobile
U101569,0,0,0,0,mobile
U101570,1,0,1,0,mobile
U101571,0,0,0,0,mobile
U101572,0,0,1,1,mobile
U101573,0,0,0,0,mobile
U101574,0,0,0,0,mobile
U101575,0,0,0,0,desktop
U101576,0,0,0,0,desktop
U101577,1,1,0,1,mobile
U101578,0,0,0,1,mobile
U101579,0,0,0,0,mobile
U101580,0,0,1,0,mobile
U101581,0,0,1,1,mobile
U101582,0,0,1,0,mobile
U101583,1,1,0,0,mobile
U101584,0,0,1,1,mobile
U101585,0,0,1,0,desktop
U101586,0,0,0,0,mobile
U101587,0,0,1,0,mobile
U101588,0,0,0,0,mobile
U101589,0,0,0,0,mobile
U101590,1,1,0,0,desktop
U101591,0,0,0,0,desktop
U101592,0,0,0,1,mobile
U101593,1,0,0,0,desktop
U101594,1,1,1,0,desktop
U101595,0,0,0,0,mobile
U101596,0,0,1,1,mobile
U101597,0,0,1,0,desktop
U101598,1,0,0,0,mobile
U101599,0,0,1,1,mobile
U101600,0,0,1,1,mobile
U101601,0,0,1,0,desktop
U101602,0,0,1,1,desktop
U101603,0,0,1,0,desktop
U101604,0,0,1,1,desktop
U101605,0,0,0,1,tablet
U101606,0,0,0,0,desktop
U101607,0,0,1,0,desktop
U101608,0,0,0,0,tablet
U101609,0,0,1,1,mobile
U101610,1,1,1,1,desktop
U101611,1,0,1,0,desktop
U101612,1,1,0,0,desktop
U101613,0,0,0,0,desktop
U101614,0,0,0,0,desktop
U101615,1,0,0,1,tablet
U101616,0,0,0,0,mobile
U101617,0,0,0,1,mobile
U101618,0,0,0,0,mobile
U101619,0,0,1,1,mobile
U101620,0,0,1,0,mobile
U101621,1,0,0,0,mobile
U101622,0,0,0,0,mobile
U101623,0,0,1,1,desktop
U101624,0,0,1,1,mobile
U101625,0,0,0,0,desktop
U101626,0,0,0,0,desktop
U101627,1,1,1,0,mobile
U101628,1,0,0,1,mobile
U101629,0,0,0,0,desktop
U101630,0,0,0,0,desktop
U101631,1,0,0,1,mobile
U101632,0,0,0,0,mobile
U101633,0,0,1,1,mobile
U101634,0,0,1,1,mobile
U101635,0,0,0,0,mobile
U101636,0,0,0,0,mobile
U101637,0,0,1,1,desktop
U101638,1,0,0,0,tablet
U101639,0,0,0,0,desktop
U101640,0,0,1,1,desktop
U101641,0,0,1,0,desktop
U101642,0,0,1,1,desktop
U101643,0,0,0,0,mobile
U101644,0,0,0,0,mobile
U101645,0,0,0,0,desktop
U101646,0,0,0,1,desktop
U101647,1,0,0,0,mobile
U101648,0,0,0,0,mobile
U101649,0,0,0,0,desktop
U101650,1,1,0,0,mobile
U101651,0,0,0,0,mobile
U101652,0,0,1,0,desktop
U101653,0,0,0,0,mobile
U101654,0,0,1,1,desktop
U101655,0,0,0,0,desktop
U101656,0,0,0,0,mobile
U101657,0,0,1,1,mobile
U101658,1,0,1,0,mobile
U101659,0,0,0,0,mobile
U101660,0,0,0,0,desktop
U101661,0,0,1,0,mobile
U101662,0,0,0,1,mobile
U101663,0,0,1,1,mobile
U101664,1,0,1,1,mobile
U101665,0,0,1,0,mobile
U101666,0,0,1,1,desktop
U101667,0,0,0,0,mobile
U101668,1,0,0,0,mobile
U101669,1,0,0,0,mobile
U101670,0,0,0,0,desktop
U101671,0,0,1,0,mobile
U101672,0,0,0,0,desktop
U101673,0,0,1,0,mobile
U101674,0,0,0,0,desktop
U101675,0,0,0,1,mobile
U101676,0,0,1,0,tablet
U101677,0,0,0,0,desktop
U101678,1,1,1,1,desktop
U101679,0,0,1,1,mobile
U101680,1,1,1,0,desktop
U101681,0,0,1,1,desktop
U101682,0,0,1,1,mobile
U101683,1,1,1,1,mobile
U101684,0,0,0,0,desktop
U101685,0,0,1,1,mobile
U101686,0,0,0,0,desktop
U101687,0,0,0,1,mobile
U101688,1,0,0,0,mobile
U101689,0,0,1,0,desktop
U101690,0,0,1,0,mobile
U101691,0,0,0,0,tablet
U101692,0,0,0,1,desktop
U101693,0,0,0,0,desktop
U101694,0,0,1,1,desktop
U101695,0,0,0,0,desktop
U101696,0,0,1,1,mobile
U101697,0,0,0,0,desktop
U101698,0,0,0,0,mobile
U101699,0,0,1,1,mobile
U101700,0,0,0,0,mobile
U101701,0,0,1,0,desktop
U101702,0,0,0,0,mobile
U101703,1,0,0,0,mobile
U101704,0,0,0,0,desktop
U101705,1,0,1,1,mobile
U101706,0,0,1,0,desktop
U101707,0,0,0,0,desktop
U101708,1,1,0,0,mobile
U101709,1,1,0,0,mobile
U101710,1,1,1,0,desktop
U101711,0,0,1,0,mobile
U101712,0,0,0,1,mobile
U101713,0,0,0,0,mobile
U101714,0,0,0,1,mobile
U101715,0,0,0,0,mobile
U101716,0,0,0,1,mobile
U101717,0,0,1,1,desktop
U101718,0,0,1,1,mobile
U101719,0,0,0,0,desktop
U101720,0,0,0,0,mobile
U101721,0,0,0,1,mobile
U101722,0,0,0,0,desktop
U101723,0,0,1,0,desktop
U101724,0,0,1,1,desktop
U101725,0,0,0,0,desktop
U101726,0,0,0,0,desktop
U101727,0,0,0,0,mobile
U101728,0,0,0,0,desktop
U101729,0,0,0,0,desktop
U101730,1,1,1,1,tablet
U101731,0,0,0,0,desktop
U101732,0,0,0,0,desktop
U101733,0,0,0,0,mobile
U101734,1,0,0,0,desktop
U101735,1,1,1,1,tablet
U101736,0,0,1,0,desktop
U101737,0,0,1,1,desktop
U101738,0,0,1,0,mobile
U101739,0,0,0,0,desktop
U101740,0,0,0,0,desktop
U101741,0,0,0,0,desktop
U101742,0,0,0,0,mobile
U101743,0,0,1,0,desktop
